instruction,input,output
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Beverages"", ""market"": ""India"", ""period"": ""2023-12..2024-11"", ""mat_sales_cr"": 12.598, ""yoy"": 0.0209, ""leaders"": [{""brand"": ""Fizz"", ""share"": 0.3263, ""mat_cr"": 4.110566747}, {""brand"": ""Splash"", ""share"": 0.2735, ""mat_cr"": 3.446180236}, {""brand"": ""Hydra"", ""share"": 0.2239, ""mat_cr"": 2.820741377}, {""brand"": ""Quench"", ""share"": 0.1763, ""mat_cr"": 2.2208055329999996}], ""top_movers"": [{""brand"": ""Hydra"", ""yoy"": 0.033}, {""brand"": ""Fizz"", ""yoy"": 0.0247}, {""brand"": ""Quench"", ""yoy"": 0.0207}], ""bottom_movers"": [{""brand"": ""Splash"", ""yoy"": 0.007}, {""brand"": ""Quench"", ""yoy"": 0.0207}, {""brand"": ""Fizz"", ""yoy"": 0.0247}], ""lead_share_pp_delta"": 0.0012}",,"• Across India, beverages was unchanged 2.1% Dec 2023–Nov 2024.
• Fizz maintains 32.6% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Beverages"", ""market"": ""India"", ""period"": ""2024-12..2025-11"", ""mat_sales_cr"": 13.12, ""yoy"": 0.0414, ""leaders"": [{""brand"": ""Fizz"", ""share"": 0.3322, ""mat_cr"": 4.35840811}, {""brand"": ""Splash"", ""share"": 0.2683, ""mat_cr"": 3.5204468939999995}, {""brand"": ""Hydra"", ""share"": 0.2227, ""mat_cr"": 2.9214689259999997}, {""brand"": ""Quench"", ""share"": 0.1768, ""mat_cr"": 2.319827002}], ""top_movers"": [{""brand"": ""Fizz"", ""yoy"": 0.0603}, {""brand"": ""Quench"", ""yoy"": 0.0446}, {""brand"": ""Hydra"", ""yoy"": 0.0357}], ""bottom_movers"": [{""brand"": ""Splash"", ""yoy"": 0.0216}, {""brand"": ""Hydra"", ""yoy"": 0.0357}, {""brand"": ""Quench"", ""yoy"": 0.0446}], ""lead_share_pp_delta"": 0.0059}",,"• The beverages market in India growing 4.1% YoY Dec 2024–Nov 2025.
• Fizz holds 33.2% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Beverages"", ""market"": ""India"", ""period"": ""2024-12..2025-11"", ""mat_sales_cr"": 13.12, ""yoy"": 0.0414, ""leaders"": [{""brand"": ""Fizz"", ""share"": 0.3322, ""mat_cr"": 4.35840811}, {""brand"": ""Splash"", ""share"": 0.2683, ""mat_cr"": 3.5204468939999995}, {""brand"": ""Hydra"", ""share"": 0.2227, ""mat_cr"": 2.9214689259999997}, {""brand"": ""Quench"", ""share"": 0.1768, ""mat_cr"": 2.319827002}], ""top_movers"": [{""brand"": ""Fizz"", ""yoy"": 0.0603}, {""brand"": ""Quench"", ""yoy"": 0.0446}, {""brand"": ""Hydra"", ""yoy"": 0.0357}], ""bottom_movers"": [{""brand"": ""Splash"", ""yoy"": 0.0216}, {""brand"": ""Hydra"", ""yoy"": 0.0357}, {""brand"": ""Quench"", ""yoy"": 0.0446}], ""lead_share_pp_delta"": 0.0059}",,"• In India beverages growing 4.1% YoY Dec 2024–Nov 2025.
• Fizz holds 33.2% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Beverages"", ""market"": ""India"", ""period"": ""2024-12..2025-11"", ""mat_sales_cr"": 13.12, ""yoy"": 0.0414, ""leaders"": [{""brand"": ""Fizz"", ""share"": 0.3322, ""mat_cr"": 4.35840811}, {""brand"": ""Splash"", ""share"": 0.2683, ""mat_cr"": 3.5204468939999995}, {""brand"": ""Hydra"", ""share"": 0.2227, ""mat_cr"": 2.9214689259999997}, {""brand"": ""Quench"", ""share"": 0.1768, ""mat_cr"": 2.319827002}], ""top_movers"": [{""brand"": ""Fizz"", ""yoy"": 0.0603}, {""brand"": ""Quench"", ""yoy"": 0.0446}, {""brand"": ""Hydra"", ""yoy"": 0.0357}], ""bottom_movers"": [{""brand"": ""Splash"", ""yoy"": 0.0216}, {""brand"": ""Hydra"", ""yoy"": 0.0357}, {""brand"": ""Quench"", ""yoy"": 0.0446}], ""lead_share_pp_delta"": 0.0059}",,"• Across India, beverages ticked up 4.1% Dec 2024–Nov 2025.
• Fizz maintains 33.2% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Biscuits"", ""market"": ""India"", ""period"": ""2022-12..2023-11"", ""mat_sales_cr"": 5.436, ""yoy"": 0.0271, ""leaders"": [{""brand"": ""Alpha"", ""share"": 0.3095, ""mat_cr"": 1.682379658}, {""brand"": ""Beta"", ""share"": 0.2598, ""mat_cr"": 1.412521229}, {""brand"": ""Gamma"", ""share"": 0.2428, ""mat_cr"": 1.31969305}, {""brand"": ""Delta"", ""share"": 0.1879, ""mat_cr"": 1.021482592}], ""top_movers"": [{""brand"": ""Gamma"", ""yoy"": 0.0497}, {""brand"": ""Alpha"", ""yoy"": 0.0285}, {""brand"": ""Delta"", ""yoy"": 0.028}], ""bottom_movers"": [{""brand"": ""Beta"", ""yoy"": 0.0047}, {""brand"": ""Delta"", ""yoy"": 0.028}, {""brand"": ""Alpha"", ""yoy"": 0.0285}], ""lead_share_pp_delta"": 0.0004}",,"• The biscuits market in India growing 2.7% YoY Dec 2022–Nov 2023.
• Alpha maintains 30.9% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Biscuits"", ""market"": ""India"", ""period"": ""2022-12..2023-11"", ""mat_sales_cr"": 5.436, ""yoy"": 0.0271, ""leaders"": [{""brand"": ""Alpha"", ""share"": 0.3095, ""mat_cr"": 1.682379658}, {""brand"": ""Beta"", ""share"": 0.2598, ""mat_cr"": 1.412521229}, {""brand"": ""Gamma"", ""share"": 0.2428, ""mat_cr"": 1.31969305}, {""brand"": ""Delta"", ""share"": 0.1879, ""mat_cr"": 1.021482592}], ""top_movers"": [{""brand"": ""Gamma"", ""yoy"": 0.0497}, {""brand"": ""Alpha"", ""yoy"": 0.0285}, {""brand"": ""Delta"", ""yoy"": 0.028}], ""bottom_movers"": [{""brand"": ""Beta"", ""yoy"": 0.0047}, {""brand"": ""Delta"", ""yoy"": 0.028}, {""brand"": ""Alpha"", ""yoy"": 0.0285}], ""lead_share_pp_delta"": 0.0004}",,"• In India biscuits was unchanged 2.7% Dec 2022–Nov 2023.
• Alpha holds 30.9% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Biscuits"", ""market"": ""India"", ""period"": ""2022-12..2023-11"", ""mat_sales_cr"": 5.436, ""yoy"": 0.0271, ""leaders"": [{""brand"": ""Alpha"", ""share"": 0.3095, ""mat_cr"": 1.682379658}, {""brand"": ""Beta"", ""share"": 0.2598, ""mat_cr"": 1.412521229}, {""brand"": ""Gamma"", ""share"": 0.2428, ""mat_cr"": 1.31969305}, {""brand"": ""Delta"", ""share"": 0.1879, ""mat_cr"": 1.021482592}], ""top_movers"": [{""brand"": ""Gamma"", ""yoy"": 0.0497}, {""brand"": ""Alpha"", ""yoy"": 0.0285}, {""brand"": ""Delta"", ""yoy"": 0.028}], ""bottom_movers"": [{""brand"": ""Beta"", ""yoy"": 0.0047}, {""brand"": ""Delta"", ""yoy"": 0.028}, {""brand"": ""Alpha"", ""yoy"": 0.0285}], ""lead_share_pp_delta"": 0.0004}",,"• Across India, biscuits up 2.7% YoY Dec 2022–Nov 2023.
• Alpha maintains 30.9% share."
"Write exactly 1 short, human-like brand-pair bullet from the JSON. Mention sales (₹ Cr), shares (%), and YoY if present. Use readable dates.

JSON:
{""task"": ""brand_pair"", ""category"": ""Biscuits"", ""market"": ""India"", ""brand_a"": ""Delta"", ""brand_b"": ""Alpha"", ""mat_cr_a"": 1.019, ""mat_cr_b"": 1.67, ""share_a"": 0.1888, ""share_b"": 0.3095, ""yoy_a"": 0.051, ""yoy_b"": 0.0314}",,"• The biscuits market in India, Delta is well ahead of Alpha: share 18.9% vs 30.9%; YoY 5.1% vs 3.1%."
"Write exactly 1 short, human-like brand-pair bullet from the JSON. Mention sales (₹ Cr), shares (%), and YoY if present. Use readable dates.

JSON:
{""task"": ""brand_pair"", ""category"": ""Biscuits"", ""market"": ""India"", ""brand_a"": ""Delta"", ""brand_b"": ""Alpha"", ""mat_cr_a"": 1.019, ""mat_cr_b"": 1.67, ""share_a"": 0.1888, ""share_b"": 0.3095, ""yoy_a"": 0.051, ""yoy_b"": 0.0314}",,"• In India biscuits, Delta is well ahead of Alpha: share 18.9% vs 30.9%; YoY 5.1% vs 3.1%."
"Write exactly 1 short, human-like brand-pair bullet from the JSON. Mention sales (₹ Cr), shares (%), and YoY if present. Use readable dates.

JSON:
{""task"": ""brand_pair"", ""category"": ""Biscuits"", ""market"": ""India"", ""brand_a"": ""Delta"", ""brand_b"": ""Alpha"", ""mat_cr_a"": 1.019, ""mat_cr_b"": 1.67, ""share_a"": 0.1888, ""share_b"": 0.3095, ""yoy_a"": 0.051, ""yoy_b"": 0.0314}",,"• Across India, biscuits, Delta is well ahead of Alpha: share 18.9% vs 30.9%; YoY 5.1% vs 3.1%."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Biscuits"", ""market"": ""India"", ""period"": ""2024-07..2025-06"", ""mat_sales_cr"": 5.592, ""yoy"": 0.0235, ""leaders"": [{""brand"": ""Alpha"", ""share"": 0.3093, ""mat_cr"": 1.7294497350000002}, {""brand"": ""Beta"", ""share"": 0.2648, ""mat_cr"": 1.480908911}, {""brand"": ""Gamma"", ""share"": 0.235, ""mat_cr"": 1.314409739}, {""brand"": ""Delta"", ""share"": 0.1909, ""mat_cr"": 1.067410117}], ""top_movers"": [{""brand"": ""Delta"", ""yoy"": 0.0426}, {""brand"": ""Gamma"", ""yoy"": 0.0211}, {""brand"": ""Alpha"", ""yoy"": 0.0203}], ""bottom_movers"": [{""brand"": ""Beta"", ""yoy"": 0.0159}, {""brand"": ""Alpha"", ""yoy"": 0.0203}, {""brand"": ""Gamma"", ""yoy"": 0.0211}], ""lead_share_pp_delta"": -0.001}",,"• The biscuits market in India was unchanged 2.4% Jul 2024–Jun 2025.
• Alpha holds 30.9% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Biscuits"", ""market"": ""India"", ""period"": ""2024-07..2025-06"", ""mat_sales_cr"": 5.592, ""yoy"": 0.0235, ""leaders"": [{""brand"": ""Alpha"", ""share"": 0.3093, ""mat_cr"": 1.7294497350000002}, {""brand"": ""Beta"", ""share"": 0.2648, ""mat_cr"": 1.480908911}, {""brand"": ""Gamma"", ""share"": 0.235, ""mat_cr"": 1.314409739}, {""brand"": ""Delta"", ""share"": 0.1909, ""mat_cr"": 1.067410117}], ""top_movers"": [{""brand"": ""Delta"", ""yoy"": 0.0426}, {""brand"": ""Gamma"", ""yoy"": 0.0211}, {""brand"": ""Alpha"", ""yoy"": 0.0203}], ""bottom_movers"": [{""brand"": ""Beta"", ""yoy"": 0.0159}, {""brand"": ""Alpha"", ""yoy"": 0.0203}, {""brand"": ""Gamma"", ""yoy"": 0.0211}], ""lead_share_pp_delta"": -0.001}",,"• In India biscuits growing 2.4% YoY Jul 2024–Jun 2025.
• Alpha maintains 30.9% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Biscuits"", ""market"": ""India"", ""period"": ""2024-07..2025-06"", ""mat_sales_cr"": 5.592, ""yoy"": 0.0235, ""leaders"": [{""brand"": ""Alpha"", ""share"": 0.3093, ""mat_cr"": 1.7294497350000002}, {""brand"": ""Beta"", ""share"": 0.2648, ""mat_cr"": 1.480908911}, {""brand"": ""Gamma"", ""share"": 0.235, ""mat_cr"": 1.314409739}, {""brand"": ""Delta"", ""share"": 0.1909, ""mat_cr"": 1.067410117}], ""top_movers"": [{""brand"": ""Delta"", ""yoy"": 0.0426}, {""brand"": ""Gamma"", ""yoy"": 0.0211}, {""brand"": ""Alpha"", ""yoy"": 0.0203}], ""bottom_movers"": [{""brand"": ""Beta"", ""yoy"": 0.0159}, {""brand"": ""Alpha"", ""yoy"": 0.0203}, {""brand"": ""Gamma"", ""yoy"": 0.0211}], ""lead_share_pp_delta"": -0.001}",,"• Across India, biscuits was flat 2.4% Jul 2024–Jun 2025.
• Alpha maintains 30.9% share."
"Write exactly 1 short, human-like brand-pair bullet from the JSON. Mention sales (₹ Cr), shares (%), and YoY if present. Use readable dates.

JSON:
{""task"": ""brand_pair"", ""category"": ""Biscuits"", ""market"": ""India"", ""brand_a"": ""Alpha"", ""brand_b"": ""Beta"", ""mat_cr_a"": 1.724, ""mat_cr_b"": 1.467, ""share_a"": 0.312, ""share_b"": 0.2655, ""yoy_a"": 0.036, ""yoy_b"": 0.0433}",,"• The biscuits market in India, Alpha edges past Beta: share 31.2% vs 26.6%; YoY 3.6% vs 4.3%."
"Write exactly 1 short, human-like brand-pair bullet from the JSON. Mention sales (₹ Cr), shares (%), and YoY if present. Use readable dates.

JSON:
{""task"": ""brand_pair"", ""category"": ""Biscuits"", ""market"": ""India"", ""brand_a"": ""Alpha"", ""brand_b"": ""Beta"", ""mat_cr_a"": 1.724, ""mat_cr_b"": 1.467, ""share_a"": 0.312, ""share_b"": 0.2655, ""yoy_a"": 0.036, ""yoy_b"": 0.0433}",,"• In India biscuits, Alpha edges past Beta: share 31.2% vs 26.6%; YoY 3.6% vs 4.3%."
"Write exactly 1 short, human-like brand-pair bullet from the JSON. Mention sales (₹ Cr), shares (%), and YoY if present. Use readable dates.

JSON:
{""task"": ""brand_pair"", ""category"": ""Biscuits"", ""market"": ""India"", ""brand_a"": ""Alpha"", ""brand_b"": ""Beta"", ""mat_cr_a"": 1.724, ""mat_cr_b"": 1.467, ""share_a"": 0.312, ""share_b"": 0.2655, ""yoy_a"": 0.036, ""yoy_b"": 0.0433}",,"• Across India, biscuits, Alpha has a narrow lead over Beta: share 31.2% vs 26.6%; YoY 3.6% vs 4.3%."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Beverages"", ""market"": ""India"", ""period"": ""2023-02..2024-01"", ""mat_sales_cr"": 12.412, ""yoy"": 0.04, ""leaders"": [{""brand"": ""Fizz"", ""share"": 0.3238, ""mat_cr"": 4.019161181}, {""brand"": ""Splash"", ""share"": 0.2785, ""mat_cr"": 3.4563766090000003}, {""brand"": ""Hydra"", ""share"": 0.2227, ""mat_cr"": 2.76406077}, {""brand"": ""Quench"", ""share"": 0.175, ""mat_cr"": 2.171961772}], ""top_movers"": [{""brand"": ""Splash"", ""yoy"": 0.055}, {""brand"": ""Fizz"", ""yoy"": 0.0374}, {""brand"": ""Quench"", ""yoy"": 0.0365}], ""bottom_movers"": [{""brand"": ""Hydra"", ""yoy"": 0.0282}, {""brand"": ""Quench"", ""yoy"": 0.0365}, {""brand"": ""Fizz"", ""yoy"": 0.0374}], ""lead_share_pp_delta"": -0.0008}",,"• The beverages market in India nudged higher 4.0% Feb 2023–Jan 2024.
• Fizz maintains 32.4% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Beverages"", ""market"": ""India"", ""period"": ""2023-02..2024-01"", ""mat_sales_cr"": 12.412, ""yoy"": 0.04, ""leaders"": [{""brand"": ""Fizz"", ""share"": 0.3238, ""mat_cr"": 4.019161181}, {""brand"": ""Splash"", ""share"": 0.2785, ""mat_cr"": 3.4563766090000003}, {""brand"": ""Hydra"", ""share"": 0.2227, ""mat_cr"": 2.76406077}, {""brand"": ""Quench"", ""share"": 0.175, ""mat_cr"": 2.171961772}], ""top_movers"": [{""brand"": ""Splash"", ""yoy"": 0.055}, {""brand"": ""Fizz"", ""yoy"": 0.0374}, {""brand"": ""Quench"", ""yoy"": 0.0365}], ""bottom_movers"": [{""brand"": ""Hydra"", ""yoy"": 0.0282}, {""brand"": ""Quench"", ""yoy"": 0.0365}, {""brand"": ""Fizz"", ""yoy"": 0.0374}], ""lead_share_pp_delta"": -0.0008}",,"• In India beverages inched up 4.0% Feb 2023–Jan 2024.
• Fizz holds 32.4% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Beverages"", ""market"": ""India"", ""period"": ""2023-02..2024-01"", ""mat_sales_cr"": 12.412, ""yoy"": 0.04, ""leaders"": [{""brand"": ""Fizz"", ""share"": 0.3238, ""mat_cr"": 4.019161181}, {""brand"": ""Splash"", ""share"": 0.2785, ""mat_cr"": 3.4563766090000003}, {""brand"": ""Hydra"", ""share"": 0.2227, ""mat_cr"": 2.76406077}, {""brand"": ""Quench"", ""share"": 0.175, ""mat_cr"": 2.171961772}], ""top_movers"": [{""brand"": ""Splash"", ""yoy"": 0.055}, {""brand"": ""Fizz"", ""yoy"": 0.0374}, {""brand"": ""Quench"", ""yoy"": 0.0365}], ""bottom_movers"": [{""brand"": ""Hydra"", ""yoy"": 0.0282}, {""brand"": ""Quench"", ""yoy"": 0.0365}, {""brand"": ""Fizz"", ""yoy"": 0.0374}], ""lead_share_pp_delta"": -0.0008}",,"• Across India, beverages inched up 4.0% Feb 2023–Jan 2024.
• Fizz holds 32.4% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Biscuits"", ""market"": ""India"", ""period"": ""2021-03..2022-02"", ""mat_sales_cr"": 5.158, ""yoy"": 0.0394, ""leaders"": [{""brand"": ""Alpha"", ""share"": 0.315, ""mat_cr"": 1.6244490109999998}, {""brand"": ""Beta"", ""share"": 0.2616, ""mat_cr"": 1.3491674690000002}, {""brand"": ""Gamma"", ""share"": 0.2383, ""mat_cr"": 1.229244167}, {""brand"": ""Delta"", ""share"": 0.1851, ""mat_cr"": 0.954832318}], ""top_movers"": [{""brand"": ""Beta"", ""yoy"": 0.0439}, {""brand"": ""Alpha"", ""yoy"": 0.0431}, {""brand"": ""Gamma"", ""yoy"": 0.0354}], ""bottom_movers"": [{""brand"": ""Delta"", ""yoy"": 0.032}, {""brand"": ""Gamma"", ""yoy"": 0.0354}, {""brand"": ""Alpha"", ""yoy"": 0.0431}], ""lead_share_pp_delta"": 0.0011}",,"• The biscuits market in India up by 3.9% YoY Mar 2021–Feb 2022.
• Alpha maintains 31.5% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Biscuits"", ""market"": ""India"", ""period"": ""2021-03..2022-02"", ""mat_sales_cr"": 5.158, ""yoy"": 0.0394, ""leaders"": [{""brand"": ""Alpha"", ""share"": 0.315, ""mat_cr"": 1.6244490109999998}, {""brand"": ""Beta"", ""share"": 0.2616, ""mat_cr"": 1.3491674690000002}, {""brand"": ""Gamma"", ""share"": 0.2383, ""mat_cr"": 1.229244167}, {""brand"": ""Delta"", ""share"": 0.1851, ""mat_cr"": 0.954832318}], ""top_movers"": [{""brand"": ""Beta"", ""yoy"": 0.0439}, {""brand"": ""Alpha"", ""yoy"": 0.0431}, {""brand"": ""Gamma"", ""yoy"": 0.0354}], ""bottom_movers"": [{""brand"": ""Delta"", ""yoy"": 0.032}, {""brand"": ""Gamma"", ""yoy"": 0.0354}, {""brand"": ""Alpha"", ""yoy"": 0.0431}], ""lead_share_pp_delta"": 0.0011}",,"• In India biscuits up 3.9% YoY Mar 2021–Feb 2022.
• Alpha holds 31.5% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Biscuits"", ""market"": ""India"", ""period"": ""2021-03..2022-02"", ""mat_sales_cr"": 5.158, ""yoy"": 0.0394, ""leaders"": [{""brand"": ""Alpha"", ""share"": 0.315, ""mat_cr"": 1.6244490109999998}, {""brand"": ""Beta"", ""share"": 0.2616, ""mat_cr"": 1.3491674690000002}, {""brand"": ""Gamma"", ""share"": 0.2383, ""mat_cr"": 1.229244167}, {""brand"": ""Delta"", ""share"": 0.1851, ""mat_cr"": 0.954832318}], ""top_movers"": [{""brand"": ""Beta"", ""yoy"": 0.0439}, {""brand"": ""Alpha"", ""yoy"": 0.0431}, {""brand"": ""Gamma"", ""yoy"": 0.0354}], ""bottom_movers"": [{""brand"": ""Delta"", ""yoy"": 0.032}, {""brand"": ""Gamma"", ""yoy"": 0.0354}, {""brand"": ""Alpha"", ""yoy"": 0.0431}], ""lead_share_pp_delta"": 0.0011}",,"• Across India, biscuits inched up 3.9% Mar 2021–Feb 2022.
• Alpha maintains 31.5% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Biscuits"", ""market"": ""India"", ""period"": ""2021-11..2022-10"", ""mat_sales_cr"": 5.253, ""yoy"": 0.0369, ""leaders"": [{""brand"": ""Alpha"", ""share"": 0.3088, ""mat_cr"": 1.622188011}, {""brand"": ""Beta"", ""share"": 0.2648, ""mat_cr"": 1.390783799}, {""brand"": ""Gamma"", ""share"": 0.2383, ""mat_cr"": 1.2517141710000002}, {""brand"": ""Delta"", ""share"": 0.1881, ""mat_cr"": 0.9883172560000001}], ""top_movers"": [{""brand"": ""Delta"", ""yoy"": 0.0561}, {""brand"": ""Beta"", ""yoy"": 0.0539}, {""brand"": ""Gamma"", ""yoy"": 0.0293}], ""bottom_movers"": [{""brand"": ""Alpha"", ""yoy"": 0.0174}, {""brand"": ""Gamma"", ""yoy"": 0.0293}, {""brand"": ""Beta"", ""yoy"": 0.0539}], ""lead_share_pp_delta"": -0.0059}",,"• The biscuits market in India up 3.7% YoY Nov 2021–Oct 2022.
• Alpha maintains 30.9% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Biscuits"", ""market"": ""India"", ""period"": ""2021-11..2022-10"", ""mat_sales_cr"": 5.253, ""yoy"": 0.0369, ""leaders"": [{""brand"": ""Alpha"", ""share"": 0.3088, ""mat_cr"": 1.622188011}, {""brand"": ""Beta"", ""share"": 0.2648, ""mat_cr"": 1.390783799}, {""brand"": ""Gamma"", ""share"": 0.2383, ""mat_cr"": 1.2517141710000002}, {""brand"": ""Delta"", ""share"": 0.1881, ""mat_cr"": 0.9883172560000001}], ""top_movers"": [{""brand"": ""Delta"", ""yoy"": 0.0561}, {""brand"": ""Beta"", ""yoy"": 0.0539}, {""brand"": ""Gamma"", ""yoy"": 0.0293}], ""bottom_movers"": [{""brand"": ""Alpha"", ""yoy"": 0.0174}, {""brand"": ""Gamma"", ""yoy"": 0.0293}, {""brand"": ""Beta"", ""yoy"": 0.0539}], ""lead_share_pp_delta"": -0.0059}",,"• In India biscuits up 3.7% YoY Nov 2021–Oct 2022.
• Alpha maintains 30.9% share."
"Write exactly 2 short, human-like FMCG bullets from the JSON. Use readable dates. Keep numbers unchanged.

JSON:
{""task"": ""mat_summary"", ""category"": ""Biscuits"", ""market"": ""India"", ""period"": ""2021-11..2022-10"", ""mat_sales_cr"": 5.253, ""yoy"": 0.0369, ""leaders"": [{""brand"": ""Alpha"", ""share"": 0.3088, ""mat_cr"": 1.622188011}, {""brand"": ""Beta"", ""share"": 0.2648, ""mat_cr"": 1.390783799}, {""brand"": ""Gamma"", ""share"": 0.2383, ""mat_cr"": 1.2517141710000002}, {""brand"": ""Delta"", ""share"": 0.1881, ""mat_cr"": 0.9883172560000001}], ""top_movers"": [{""brand"": ""Delta"", ""yoy"": 0.0561}, {""brand"": ""Beta"", ""yoy"": 0.0539}, {""brand"": ""Gamma"", ""yoy"": 0.0293}], ""bottom_movers"": [{""brand"": ""Alpha"", ""yoy"": 0.0174}, {""brand"": ""Gamma"", ""yoy"": 0.0293}, {""brand"": ""Beta"", ""yoy"": 0.0539}], ""lead_share_pp_delta"": -0.0059}",,"• Across India, biscuits up 3.7% YoY Nov 2021–Oct 2022.
• Alpha maintains 30.9% share."
